invoice_id,extracted_due_date_raw,extracted_due_date,extracted_payment_term_raw,extracted_payment_term,extracted_vendor_id,extracted_invoice_amount_raw,extracted_invoice_amount,extracted_invoice_date_raw,extracted_invoice_date,extracted_po_number,extracted_currency,extracted_contract_reference,ground_truth_due_date,ground_truth_payment_term,ground_truth_vendor_id,ground_truth_invoice_amount,ground_truth_invoice_date,ground_truth_po_number,ground_truth_currency,ground_truth_contract_reference
INV00003679,2025-06-10,2025-06-10,60,60.0,V00335,3322.96,3322.96,,,PO0000595,GBP,CT000335,2025-06-10,60,V00335,3322.96,2025-04-04,PO0000595,GBP,CT000335
INV00003680,2025-08-11,2025-08-11,45,45.0,V00063,8059.72,8059.72,2025-06-23,2025-06-23,PO0001033,EUR,CT000063,2025-08-11,45,V00063,8059.72,2025-06-23,PO0001033,EUR,CT000063
INV00003681,17/08/2025,2025-08-17,30,30.0,V00148,15246.03,15246.03,2025-07-18,2025-07-18,PO0000473,ZAR,CT000148,2025-08-17,30,V00148,15246.03,2025-07-18,PO0000473,ZAR,CT000148
INV00003682,2025-04-04,2025-04-04,45,45.0,V00239,28635.60,28635.6,2025-02-13,2025-02-13,PO0000951,,CT000239,2025-04-04,45,V00239,28635.6,2025-02-13,PO0000951,INR,CT000239
INV00003683,2025-11-07,2025-11-07,30,30.0,V00110,8849.98,8849.98,2025-10-02,2025-10-02,PO0000229,IDR,CT000110,2025-11-07,30,V00110,8849.98,2025-10-02,PO0000229,IDR,CT000110
INV00003684,2025-05-21,2025-05-21,45,45.0,V00158,11955.84,11955.84,2025-03-30,2025-03-30,PO0000195,IDR,CT000158,2025-05-21,45,V00158,11955.84,2025-03-30,PO0000195,IDR,CT000158
INV00003685,2025-03-07,2025-03-07,60,60.0,V00409,17105.78,17105.78,2025-01-02,2025-01-02,PO0000366,GBP,CT000409,2025-03-07,60,V00409,17105.78,2025-01-02,PO0000366,GBP,CT000409
INV00003686,16/11/2025,2025-11-16,30,30.0,,,,2025-10-10,2025-10-10,PO0000645,GBP,CT000097,2025-11-16,30,V00097,7213.47,2025-10-10,PO0000645,GBP,CT000097
INV00003687,2025-07-07,2025-07-07,45,45.0,V00080,"14,819.01",14819.01,17/05/2025,2025-05-17,PO0001056,ZAR,CT000080,2025-07-07,45,V00080,14819.01,2025-05-17,PO0001056,ZAR,CT000080
INV00003688,2025-12-24,2025-12-24,30,30.0,V00245,26650.74,26650.74,2025-11-23,2025-11-23,PO0001244,MXN,CT000245,2025-12-24,30,V00245,26650.74,2025-11-23,PO0001244,MXN,CT000245
INV00003689,2025-10-07,2025-10-07,30,30.0,V00042,4694.65,4694.65,2025-09-02,2025-09-02,PO0000918,BRL,CT000042,2025-10-07,30,V00042,4694.65,2025-09-02,PO0000918,BRL,CT000042
INV00003690,2025-03-20,2025-03-20,60,60.0,V00001,"22,511.43",22511.43,14/01/2025,2025-01-14,PO0000243,BRL,CT000001,2025-03-20,60,V00001,22511.43,2025-01-14,PO0000243,BRL,CT000001
INV00003691,2025-12-18,2025-12-18,30,30.0,V00366,43245.42,43245.42,2025-11-12,2025-11-12,PO0000135,USD,CT000366,2025-12-18,30,V00366,43245.42,2025-11-12,PO0000135,USD,CT000366
INV00003692,2025-04-23,2025-04-23,90,90.0,V00117,5303.88,5303.88,2025-01-19,2025-01-19,PO0000650,EUR,CT000117,2025-04-23,90,V00117,5303.88,2025-01-19,PO0000650,EUR,CT000117
INV00003693,2025-06-27,2025-06-27,30,30.0,V00051,8136.08,8136.08,2025-05-23,2025-05-23,PO0000033,USD,CT000051,2025-06-27,30,V00051,8136.08,2025-05-23,PO0000033,USD,CT000051
INV00003694,2025-12-13,2025-12-13,30,30.0,V00274,68438.39,68438.39,2025-11-09,2025-11-09,PO0000335,MXN,CT000274,2025-12-13,30,V00274,68438.39,2025-11-09,PO0000335,MXN,CT000274
INV00003695,2025-08-19,2025-08-19,45,45.0,V00276,2694.75,2694.75,2025-07-03,2025-07-03,PO0000996,ZAR,CT000276,2025-08-19,45,V00276,2694.75,2025-07-03,PO0000996,ZAR,CT000276
INV00003696,2025-08-27,2025-08-27,60,60.0,V00192,10025.17,10025.17,2025-06-25,2025-06-25,PO0000820,EUR,CT000192,2025-08-27,60,V00192,10025.17,2025-06-25,PO0000820,EUR,CT000192
INV00003697,2025-05-18,2025-05-18,30,30.0,V00185,15870.65,15870.65,11/04/2025,2025-04-11,PO0000910,GBP,CT000185,2025-05-18,30,V00185,15870.65,2025-04-11,PO0000910,GBP,CT000185
INV00003698,2025-08-26,2025-08-26,30,30.0,V00062,"55,577.64",55577.64,2025-07-21,2025-07-21,PO0000413,GBP,CT000062,2025-08-26,30,V00062,55577.64,2025-07-21,PO0000413,GBP,CT000062
INV00003699,2025-08-17,2025-08-17,90,90.0,V00361,1118481.80,1118481.8,2025-05-14,2025-05-14,PO0000624,MXN,CT000361,2025-08-17,90,V00361,1118481.8,2025-05-14,PO0000624,MXN,CT000361
INV00003700,08/05/2026,2026-05-08,60,60.0,V00001,10476.33,10476.33,2026-03-07,2026-03-07,PO0000243,INR,CT000001,2026-05-08,60,V00001,10476.33,2026-03-07,PO0000243,INR,CT000001
INV00003701,2026-02-08,2026-02-08,90,90.0,V00203,28748.12,28748.12,2025-11-09,2025-11-09,PO0000521,USD,CT000203,2026-02-08,90,V00203,28748.12,2025-11-09,PO0000521,USD,CT000203
INV00003702,2026-03-22,2026-03-22,30,30.0,V00273,14775.44,14775.44,2026-02-18,2026-02-18,PO0000821,BRL,CT000273,2026-03-22,30,V00273,14775.44,2026-02-18,PO0000821,BRL,CT000273
INV00003703,2025-07-05,2025-07-05,30,30.0,V00305,14676.16,14676.16,2025-06-03,2025-06-03,PO0000815,EUR,CT000305,2025-07-05,30,V00305,14676.16,2025-06-03,PO0000815,EUR,CT000305
INV00003704,2026-04-15,2026-04-15,30,30.0,V00231,21740.52,21740.52,2026-03-09,2026-03-09,PO0000316,IDR,CT000231,2026-04-15,30,V00231,21740.52,2026-03-09,PO0000316,IDR,CT000231
INV00003705,2025-06-11,2025-06-11,30,30.0,V00125,3087.95,3087.95,2025-05-08,2025-05-08,PO0000757,MXN,CT000125,2025-06-11,30,V00125,3087.95,2025-05-08,PO0000757,MXN,CT000125
INV00003706,2025-07-23,2025-07-23,60,60.0,V00225,15517.47,15517.47,2025-05-21,2025-05-21,PO0000204,USD,CT000225,2025-07-23,60,V00225,15517.47,2025-05-21,PO0000204,USD,CT000225
INV00003707,2025-06-22,2025-06-22,30,30.0,V00096,26194.28,26194.28,2025-05-16,2025-05-16,PO0001154,ZAR,CT000096,2025-06-22,30,V00096,26194.28,2025-05-16,PO0001154,ZAR,CT000096
INV00003708,2025-10-28,2025-10-28,30,30.0,V00056,"34,591.72",34591.72,2025-09-26,2025-09-26,PO0000593,IDR,CT000056,2025-10-28,30,V00056,34591.72,2025-09-26,PO0000593,IDR,CT000056
INV00003709,2025-12-11,2025-12-11,60,60.0,V00381,26377.81,26377.81,2025-10-06,2025-10-06,PO0000956,USD,CT000381,2025-12-11,60,V00381,26377.81,2025-10-06,PO0000956,USD,CT000381
INV00003710,21/03/2025,2025-03-21,45,45.0,V00258,2657.45,2657.45,2025-01-30,2025-01-30,PO0000293,EUR,CT000258,2025-03-21,45,V00258,2657.45,2025-01-30,PO0000293,EUR,CT000258
INV00003711,,,90,90.0,V00275,"18,002.12",18002.12,2025-09-13,2025-09-13,PO0000158,EUR,CT000275,2025-12-14,90,V00275,18002.12,2025-09-13,PO0000158,EUR,CT000275
INV00003712,2026-05-01,2026-05-01,45,45.0,V00420,66788.61,66788.61,2026-03-10,2026-03-10,PO0001193,ZAR,CT000420,2026-05-01,45,V00420,66788.61,2026-03-10,PO0001193,ZAR,CT000420
INV00003713,2025-09-08,2025-09-08,60,60.0,V00380,12971.12,12971.12,2025-07-05,2025-07-05,PO0000432,IDR,CT000380,2025-09-08,60,V00380,12971.12,2025-07-05,PO0000432,IDR,CT000380
INV00003714,2026-01-21,2026-01-21,60,60.0,V00246,5842.50,5842.5,2025-11-15,2025-11-15,PO0000682,GBP,CT000246,2026-01-21,60,V00246,5842.5,2025-11-15,PO0000682,GBP,CT000246
INV00003715,2025-11-14,2025-11-14,30,30.0,,3654.10,3654.1,2025-10-15,2025-10-15,PO0000491,BRL,CT000333,2025-11-14,30,V00333,3654.1,2025-10-15,PO0000491,BRL,CT000333
INV00003716,2026-05-23,2026-05-23,60,60.0,V00222,"24,588.91",24588.91,2026-03-22,2026-03-22,PO0000367,GBP,CT000222,2026-05-23,60,V00222,24588.91,2026-03-22,PO0000367,GBP,CT000222
INV00003717,2025-12-21,2025-12-21,60,60.0,V00033,43235.50,43235.5,2025-10-20,2025-10-20,PO0000616,INR,CT000033,2025-12-21,60,V00033,43235.5,2025-10-20,PO0000616,INR,CT000033
INV00003718,2025-09-07,2025-09-07,30,30.0,V00262,15384.27,15384.27,2025-08-03,2025-08-03,PO0000381,IDR,CT000262,2025-09-07,30,V00262,15384.27,2025-08-03,PO0000381,IDR,CT000262
INV00003719,2025-02-26,2025-02-26,45,45.0,V00384,10027.88,10027.88,,,PO0000513,EUR,CT000384,2025-02-26,45,V00384,10027.88,2025-01-06,PO0000513,EUR,CT000384
INV00003720,2026-02-15,2026-02-15,45,45.0,V00370,2148.55,2148.55,2026-01-01,2026-01-01,PO0000640,MXN,CT000370,2026-02-15,45,V00370,2148.55,2026-01-01,PO0000640,MXN,CT000370
INV00003721,2025-07-05,2025-07-05,30,30.0,V00213,18587.24,18587.24,2025-06-04,2025-06-04,PO0000877,ZAR,CT000213,2025-07-05,30,V00213,18587.24,2025-06-04,PO0000877,ZAR,CT000213
INV00003722,2026-04-16,2026-04-16,45,45.0,V00398,"7,913.06",7913.06,25/02/2026,2026-02-25,PO0001102,ZAR,CT000398,2026-04-16,45,V00398,7913.06,2026-02-25,PO0001102,ZAR,CT000398
INV00003723,,,90,90.0,V00083,8405.53,8405.53,2025-04-22,2025-04-22,PO0000441,EUR,CT000083,2025-07-23,90,V00083,8405.53,2025-04-22,PO0000441,EUR,CT000083
INV00003724,2025-09-21,2025-09-21,60,60.0,V00018,723415.37,723415.37,2025-07-18,2025-07-18,PO0001015,INR,CT000018,2025-09-21,60,V00018,723415.37,2025-07-18,PO0001015,INR,CT000018
INV00003725,2026-02-12,2026-02-12,30,30.0,V00170,2460.97,2460.97,2026-01-13,2026-01-13,PO0000661,GBP,CT000170,2026-02-12,30,V00170,2460.97,2026-01-13,PO0000661,GBP,CT000170
INV00003726,2025-04-14,2025-04-14,30,30.0,V00087,2832.33,2832.33,2025-03-11,2025-03-11,,IDR,CT000087,2025-04-14,30,V00087,2832.33,2025-03-11,PO0001030,IDR,CT000087
INV00003727,2025-06-05,2025-06-05,30,30.0,V00403,20803.82,20803.82,06/05/2025,2025-05-06,PO0000667,GBP,CT000403,2025-06-05,30,V00403,20803.82,2025-05-06,PO0000667,GBP,CT000403
INV00003728,2026-02-02,2026-02-02,30,30.0,V00049,10888.08,10888.08,27/12/2025,2025-12-27,PO0000187,INR,CT000049,2026-02-02,30,V00049,10888.08,2025-12-27,PO0000187,INR,CT000049
INV00003729,2025-07-25,2025-07-25,60,60.0,V00225,9464.08,9464.08,2025-05-25,2025-05-25,PO0000833,EUR,CT000225,2025-07-25,60,V00225,9464.08,2025-05-25,PO0000833,EUR,CT000225
INV00003730,2026-04-27,2026-04-27,45,45.0,V00325,21726.41,21726.41,2026-03-12,2026-03-12,PO0001013,BRL,CT000325,2026-04-27,45,V00325,21726.41,2026-03-12,PO0001013,BRL,CT000325
INV00003731,2025-10-02,2025-10-02,30,30.0,V00195,21347.81,21347.81,,,PO0000508,BRL,CT000195,2025-10-02,30,V00195,21347.81,2025-09-02,PO0000508,BRL,CT000195
INV00003732,2026-03-13,2026-03-13,60,60.0,V00020,5870.42,5870.42,2026-01-11,2026-01-11,PO0000955,BRL,CT000020,2026-03-13,60,V00020,5870.42,2026-01-11,PO0000955,BRL,CT000020
INV00003733,2025-11-09,2025-11-09,60,60.0,V00233,8766.71,8766.71,2025-09-07,2025-09-07,PO0000741,GBP,CT000233,2025-11-09,60,V00233,8766.71,2025-09-07,PO0000741,GBP,CT000233
INV00003734,2025-03-26,2025-03-26,60,60.0,V00380,"17,189.19",17189.19,2025-01-21,2025-01-21,PO0000432,MXN,CT000380,2025-03-26,60,V00380,17189.19,2025-01-21,PO0000432,MXN,CT000380
INV00003735,2026-02-10,2026-02-10,30,30.0,V00007,19446.64,19446.64,2026-01-04,2026-01-04,PO0001242,BRL,CT000007,2026-02-10,30,V00007,19446.64,2026-01-04,PO0001242,BRL,CT000007
INV00003736,2025-08-16,2025-08-16,30,30.0,V00009,27103.45,27103.45,2025-07-10,2025-07-10,PO0000071,EUR,CT000009,2025-08-16,30,V00009,27103.45,2025-07-10,PO0000071,EUR,CT000009
INV00003737,2025-08-10,2025-08-10,45,45.0,V00389,39131.36,39131.36,2025-06-26,2025-06-26,PO0001110,GBP,CT000389,2025-08-10,45,V00389,39131.36,2025-06-26,PO0001110,GBP,CT000389
INV00003738,2026-02-03,2026-02-03,60,60.0,V00254,23491.68,23491.68,2025-12-02,2025-12-02,PO0000337,IDR,CT000254,2026-02-03,60,V00254,23491.68,2025-12-02,PO0000337,IDR,CT000254
INV00003739,2025-07-13,2025-07-13,60,60.0,V00295,44261.26,44261.26,2025-05-08,2025-05-08,PO0000743,USD,CT000295,2025-07-13,60,V00295,44261.26,2025-05-08,PO0000743,USD,CT000295
INV00003740,2025-08-14,2025-08-14,30,30.0,V00116,17140.55,17140.55,,,PO0000434,GBP,CT000116,2025-08-14,30,V00116,17140.55,2025-07-14,PO0000434,GBP,CT000116
INV00003741,2025-11-08,2025-11-08,30,30.0,V00132,14647.58,14647.58,2025-10-04,2025-10-04,PO0000879,MXN,CT000132,2025-11-08,30,V00132,14647.58,2025-10-04,PO0000879,MXN,CT000132
INV00003742,2025-10-30,2025-10-30,30,30.0,V00198,12742.26,12742.26,2025-09-27,2025-09-27,PO0000462,INR,CT000198,2025-10-30,30,V00198,12742.26,2025-09-27,PO0000462,INR,CT000198
INV00003743,,,30,30.0,V00090,8533.40,8533.4,2025-11-28,2025-11-28,PO0000015,BRL,CT000090,2025-12-29,30,V00090,8533.4,2025-11-28,PO0000015,BRL,CT000090
INV00003744,2025-04-08,2025-04-08,60,60.0,V00186,"6,094.38",6094.38,2025-02-07,2025-02-07,PO0000867,IDR,,2025-04-08,60,V00186,6094.38,2025-02-07,PO0000867,IDR,CT000186
INV00003745,2026-04-29,2026-04-29,30,30.0,V00401,11931.71,11931.71,2026-03-28,2026-03-28,PO0000697,GBP,CT000401,2026-04-29,30,V00401,11931.71,2026-03-28,PO0000697,GBP,CT000401
INV00003746,03/11/2025,2025-11-03,30,30.0,V00315,"26,195.39",26195.39,2025-10-04,2025-10-04,PO0000561,MXN,CT000315,2025-11-03,30,V00315,26195.39,2025-10-04,PO0000561,MXN,CT000315
INV00003747,2025-11-09,2025-11-09,30,30.0,V00366,6414.96,6414.96,2025-10-09,2025-10-09,PO0000055,USD,CT000366,2025-11-09,30,V00366,6414.96,2025-10-09,PO0000055,USD,CT000366
INV00003748,2026-03-27,2026-03-27,45,45.0,V00209,15075.55,15075.55,2026-02-06,2026-02-06,PO0000482,INR,CT000209,2026-03-27,45,V00209,15075.55,2026-02-06,PO0000482,INR,CT000209
INV00003749,2025-09-17,2025-09-17,30,30.0,V00331,13346.26,13346.26,2025-08-12,2025-08-12,PO0001025,BRL,CT000331,2025-09-17,30,V00331,13346.26,2025-08-12,PO0001025,BRL,CT000331
INV00003750,2025-03-19,2025-03-19,60,60.0,V00177,105524.25,105524.25,2025-01-14,2025-01-14,PO0000698,EUR,CT000177,2025-03-19,60,V00177,105524.25,2025-01-14,PO0000698,EUR,CT000177
INV00003751,2025-04-06,2025-04-06,30,30.0,V00260,34853.78,34853.78,2025-03-02,2025-03-02,PO0000370,MXN,CT000260,2025-04-06,30,V00260,34853.78,2025-03-02,PO0000370,MXN,CT000260
INV00003752,2026-04-22,2026-04-22,45,45.0,V00307,"34,265.44",34265.44,2026-03-08,2026-03-08,PO0000183,USD,CT000307,2026-04-22,45,V00307,34265.44,2026-03-08,PO0000183,USD,CT000307
INV00003753,2026-04-27,2026-04-27,30,30.0,V00347,42875.12,42875.12,2026-03-26,2026-03-26,PO0000478,IDR,CT000347,2026-04-27,30,V00347,42875.12,2026-03-26,PO0000478,IDR,CT000347
INV00003754,2025-03-30,2025-03-30,45,45.0,V00389,"9,200.57",9200.57,2025-02-08,2025-02-08,PO0000420,,CT000389,2025-03-30,45,V00389,9200.57,2025-02-08,PO0000420,IDR,CT000389
INV00003755,2025-12-08,2025-12-08,30,30.0,V00003,69258.19,69258.19,2025-11-08,2025-11-08,PO0000087,MXN,CT000003,2025-12-08,30,V00003,69258.19,2025-11-08,PO0000087,MXN,CT000003
INV00003756,2025-12-16,2025-12-16,45,45.0,V00334,104372.63,104372.63,28/10/2025,2025-10-28,PO0000138,EUR,CT000334,2025-12-16,45,V00334,104372.63,2025-10-28,PO0000138,EUR,CT000334
INV00003757,2025-05-17,2025-05-17,60,60.0,V00299,15570.00,15570.0,2025-03-17,2025-03-17,PO0000597,EUR,CT000299,2025-05-17,60,V00299,15570.0,2025-03-17,PO0000597,EUR,CT000299
INV00003758,11/02/2026,2026-02-11,45,45.0,V00310,4557.52,4557.52,2025-12-25,2025-12-25,PO0000648,BRL,CT000310,2026-02-11,45,V00310,4557.52,2025-12-25,PO0000648,BRL,CT000310
INV00003759,2025-09-02,2025-09-02,30,30.0,V00007,"10,703.28",10703.28,2025-07-29,2025-07-29,PO0001242,ZAR,CT000007,2025-09-02,30,V00007,10703.28,2025-07-29,PO0001242,ZAR,CT000007
INV00003760,2025-07-21,2025-07-21,90,90.0,V00205,2554.89,2554.89,2025-04-15,2025-04-15,PO0000830,MXN,CT000205,2025-07-21,90,V00205,2554.89,2025-04-15,PO0000830,MXN,CT000205
INV00003761,2025-11-11,2025-11-11,60,60.0,V00404,"12,574.25",12574.25,2025-09-12,2025-09-12,PO0001163,EUR,CT000404,2025-11-11,60,V00404,12574.25,2025-09-12,PO0001163,EUR,CT000404
INV00003762,2026-04-21,2026-04-21,60,60.0,V00379,,,2026-02-16,2026-02-16,PO0000586,INR,CT000379,2026-04-21,60,V00379,8909.6,2026-02-16,PO0000586,INR,CT000379
INV00003763,2025-05-13,2025-05-13,30,30.0,V00097,10740.01,10740.01,2025-04-09,2025-04-09,PO0000645,,CT000097,2025-05-13,30,V00097,10740.01,2025-04-09,PO0000645,GBP,CT000097
INV00003764,2026-01-07,2026-01-07,90,90.0,V00205,3807.57,3807.57,2025-10-09,2025-10-09,PO0000137,MXN,CT000205,2026-01-07,90,V00205,3807.57,2025-10-09,PO0000137,MXN,CT000205
INV00003765,,,45,45.0,V00363,34159.08,34159.08,30/11/2025,2025-11-30,PO0001105,BRL,CT000363,2026-01-18,45,V00363,34159.08,2025-11-30,PO0001105,BRL,CT000363
INV00003766,2025-11-11,2025-11-11,30,30.0,V00391,30398.83,30398.83,2025-10-12,2025-10-12,PO0000834,INR,CT000391,2025-11-11,30,V00391,30398.83,2025-10-12,PO0000834,INR,CT000391
INV00003767,12/12/2025,2025-12-12,45,45.0,V00140,96208.02,96208.02,2025-10-23,2025-10-23,PO0000133,USD,CT000140,2025-12-12,45,V00140,96208.02,2025-10-23,PO0000133,USD,CT000140
INV00003768,2026-02-26,2026-02-26,90,90.0,V00338,93390.16,93390.16,2025-11-27,2025-11-27,PO0001191,IDR,CT000338,2026-02-26,90,V00338,93390.16,2025-11-27,PO0001191,IDR,CT000338
INV00003769,2025-05-18,2025-05-18,30,30.0,V00351,19225.95,19225.95,17/04/2025,2025-04-17,PO0000211,INR,CT000351,2025-05-18,30,V00351,19225.95,2025-04-17,PO0000211,INR,CT000351
INV00003770,18/03/2025,2025-03-18,30,30.0,V00064,47790.06,47790.06,16/02/2025,2025-02-16,PO0000106,USD,CT000064,2025-03-18,30,V00064,47790.06,2025-02-16,PO0000106,USD,CT000064
INV00003771,2026-05-14,2026-05-14,45,45.0,V00057,214352.49,214352.49,2026-03-27,2026-03-27,PO0000791,EUR,CT000057,2026-05-14,45,V00057,214352.49,2026-03-27,PO0000791,EUR,CT000057
INV00003772,2025-07-26,2025-07-26,60,60.0,V00020,10417.89,10417.89,2025-05-26,2025-05-26,PO0000955,IDR,CT000020,2025-07-26,60,V00020,10417.89,2025-05-26,PO0000955,IDR,CT000020
INV00003773,2026-04-10,2026-04-10,30,30.0,V00281,"12,185.16",12185.16,2026-03-08,2026-03-08,PO0000913,IDR,CT000281,2026-04-10,30,V00281,12185.16,2026-03-08,PO0000913,IDR,CT000281
INV00003774,09/07/2025,2025-07-09,60,60.0,,31916.12,31916.12,2025-05-03,2025-05-03,PO0000086,INR,CT000312,2025-07-09,60,V00312,31916.12,2025-05-03,PO0000086,INR,CT000312
INV00003775,2025-06-06,2025-06-06,30,30.0,V00164,,,2025-05-01,2025-05-01,PO0000095,MXN,CT000164,2025-06-06,30,V00164,1193402.73,2025-05-01,PO0000095,MXN,CT000164
INV00003776,2025-03-04,2025-03-04,45,45.0,V00289,55559.93,55559.93,2025-01-12,2025-01-12,PO0000249,IDR,CT000289,2025-03-04,45,V00289,55559.93,2025-01-12,PO0000249,IDR,CT000289
INV00003777,,,45,45.0,V00038,21135.89,21135.89,2025-07-21,2025-07-21,PO0000374,BRL,CT000038,2025-09-07,45,V00038,21135.89,2025-07-21,PO0000374,BRL,CT000038
INV00003778,,,90,90.0,V00253,27118.76,27118.76,2026-03-06,2026-03-06,PO0000643,EUR,CT000253,2026-06-04,90,V00253,27118.76,2026-03-06,PO0000643,EUR,CT000253
INV00003779,17/03/2026,2026-03-17,30,30.0,V00313,26865.87,26865.87,2026-02-12,2026-02-12,PO0000041,INR,CT000313,2026-03-17,30,V00313,26865.87,2026-02-12,PO0000041,INR,CT000313
INV00003780,2025-07-18,2025-07-18,60,60.0,V00411,14841.71,14841.71,2025-05-19,2025-05-19,PO0000781,MXN,CT000411,2025-07-18,60,V00411,14841.71,2025-05-19,PO0000781,MXN,CT000411
INV00003781,2025-08-03,2025-08-03,30,30.0,V00135,"36,108.86",36108.86,2025-07-04,2025-07-04,PO0000631,GBP,CT000135,2025-08-03,30,V00135,36108.86,2025-07-04,PO0000631,GBP,CT000135
INV00003782,2025-12-03,2025-12-03,30,30.0,V00230,13860.02,13860.02,2025-11-01,2025-11-01,PO0000208,IDR,CT000230,2025-12-03,30,V00230,13860.02,2025-11-01,PO0000208,IDR,CT000230
INV00003783,2026-06-14,2026-06-14,90,90.0,V00203,"5,641.54",5641.54,,,PO0000521,MXN,CT000203,2026-06-14,90,V00203,5641.54,2026-03-11,PO0000521,MXN,CT000203
INV00003784,2025-12-07,2025-12-07,60,60.0,V00147,27058.19,27058.19,2025-10-02,2025-10-02,PO0001195,BRL,CT000147,2025-12-07,60,V00147,27058.19,2025-10-02,PO0001195,BRL,CT000147
INV00003785,2025-06-05,2025-06-05,60,60.0,V00269,31135.50,31135.5,2025-04-02,2025-04-02,PO0000291,BRL,CT000269,2025-06-05,60,V00269,31135.5,2025-04-02,PO0000291,BRL,CT000269
INV00003786,14/07/2025,2025-07-14,30,30.0,V00238,14001.29,14001.29,,,PO0001176,EUR,CT000238,2025-07-14,30,V00238,14001.29,2025-06-12,PO0001176,EUR,CT000238
INV00003787,2026-01-30,2026-01-30,60,60.0,V00350,22592.00,22592.0,,,PO0000505,INR,CT000350,2026-01-30,60,V00350,22592.0,2025-11-26,PO0000505,INR,CT000350
INV00003788,2025-03-19,2025-03-19,60,60.0,V00012,44753.91,44753.91,2025-01-11,2025-01-11,PO0001059,USD,CT000012,2025-03-19,60,V00012,44753.91,2025-01-11,PO0001059,USD,CT000012
INV00003789,2025-11-04,2025-11-04,30,30.0,,15453.63,15453.63,30/09/2025,2025-09-30,PO0001049,USD,CT000094,2025-11-04,30,V00094,15453.63,2025-09-30,PO0001049,USD,CT000094
INV00003790,2026-01-21,2026-01-21,30,30.0,V00244,10205.13,10205.13,2025-12-16,2025-12-16,PO0000990,BRL,CT000244,2026-01-21,30,V00244,10205.13,2025-12-16,PO0000990,BRL,CT000244
INV00003791,2025-09-12,2025-09-12,90,90.0,V00194,7748.22,7748.22,2025-06-07,2025-06-07,PO0000545,EUR,CT000194,2025-09-12,90,V00194,7748.22,2025-06-07,PO0000545,EUR,CT000194
INV00003792,2025-11-07,2025-11-07,60,60.0,V00380,12500.52,12500.52,2025-09-03,2025-09-03,PO0000432,GBP,CT000380,2025-11-07,60,V00380,12500.52,2025-09-03,PO0000432,GBP,CT000380
INV00003793,2026-01-29,2026-01-29,60,60.0,V00284,81767.61,81767.61,2025-11-23,2025-11-23,PO0001184,GBP,CT000284,2026-01-29,60,V00284,81767.61,2025-11-23,PO0001184,GBP,CT000284
INV00003794,30/10/2025,2025-10-30,30,30.0,V00273,"13,249.60",13249.6,28/09/2025,2025-09-28,PO0000821,INR,CT000273,2025-10-30,30,V00273,13249.6,2025-09-28,PO0000821,INR,CT000273
INV00003795,2025-04-14,2025-04-14,,,V00206,23799.57,23799.57,2025-01-12,2025-01-12,PO0000426,IDR,CT000206,2025-04-14,90,V00206,23799.57,2025-01-12,PO0000426,IDR,CT000206
INV00003796,2025-10-25,2025-10-25,30,30.0,V00195,11606.23,11606.23,2025-09-24,2025-09-24,PO0000044,INR,CT000195,2025-10-25,30,V00195,11606.23,2025-09-24,PO0000044,INR,CT000195
INV00003797,2025-06-16,2025-06-16,60,60.0,V00367,10606.87,10606.87,2025-04-16,2025-04-16,PO0000767,MXN,CT000367,2025-06-16,60,V00367,10606.87,2025-04-16,PO0000767,MXN,CT000367
INV00003798,2026-01-06,2026-01-06,30,30.0,V00337,6481.67,6481.67,2025-12-03,2025-12-03,PO0000539,INR,CT000337,2026-01-06,30,V00337,6481.67,2025-12-03,PO0000539,INR,CT000337
INV00003799,2025-07-05,2025-07-05,60,60.0,V00201,"18,129.35",18129.35,2025-04-29,2025-04-29,PO0000007,ZAR,CT000201,2025-07-05,60,V00201,18129.35,2025-04-29,PO0000007,ZAR,CT000201
INV00003800,2026-05-07,2026-05-07,45,45.0,V00045,9481.14,9481.14,22/03/2026,2026-03-22,PO0001215,ZAR,CT000045,2026-05-07,45,V00045,9481.14,2026-03-22,PO0001215,ZAR,CT000045
INV00003801,2025-03-30,2025-03-30,30,30.0,V00090,254740.27,254740.27,2025-02-23,2025-02-23,PO0001241,INR,CT000090,2025-03-30,30,V00090,254740.27,2025-02-23,PO0001241,INR,CT000090
INV00003802,2026-04-11,2026-04-11,60,60.0,V00356,14575.87,14575.87,2026-02-10,2026-02-10,PO0000423,MXN,CT000356,2026-04-11,60,V00356,14575.87,2026-02-10,PO0000423,MXN,CT000356
INV00003803,2025-03-24,2025-03-24,60,60.0,V00144,15572.20,15572.2,2025-01-16,2025-01-16,PO0000251,INR,CT000144,2025-03-24,60,V00144,15572.2,2025-01-16,PO0000251,INR,CT000144
INV00003804,2025-12-11,2025-12-11,30,30.0,V00321,13504.92,13504.92,2025-11-07,2025-11-07,PO0001138,ZAR,CT000321,2025-12-11,30,V00321,13504.92,2025-11-07,PO0001138,ZAR,CT000321
INV00003805,2025-07-13,2025-07-13,30,30.0,V00016,"198,307.76",198307.76,2025-06-10,2025-06-10,PO0000365,MXN,CT000016,2025-07-13,30,V00016,198307.76,2025-06-10,PO0000365,MXN,CT000016
INV00003806,2025-05-31,2025-05-31,60,60.0,V00207,78077.35,78077.35,2025-03-30,2025-03-30,PO0000177,GBP,CT000207,2025-05-31,60,V00207,78077.35,2025-03-30,PO0000177,GBP,CT000207
