invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label
INV00003763,V00097,PO0000645,CT000097,P0019,UK,GBP,2025-04-09,2025-04-13,10740.01,90,Medium,Approved,NORMAL_ON_TIME
INV00003764,V00205,PO0000137,CT000205,P0006,India,MXN,2025-10-09,2025-10-09,3807.57,90,Medium,Approved,NORMAL_ON_TIME
INV00003765,V00363,PO0001105,CT000363,P0012,India,BRL,2025-11-30,2025-12-04,34159.08,45,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003766,V00391,PO0000834,CT000391,P0026,Germany,INR,2025-10-12,2025-10-12,30398.83,30,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00003767,V00140,PO0000133,CT000140,P0015,India,USD,2025-10-23,2025-10-28,96208.02,90,Low,Approved,PAYMENT_TERM_MISMATCH
INV00003768,V00338,PO0001191,CT000338,P0041,Indonesia,IDR,2025-11-27,2025-11-28,93390.16,60,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00003769,V00351,PO0000211,CT000351,P0082,Germany,INR,2025-04-17,2025-04-18,19225.95,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003770,V00064,PO0000106,CT000064,P0021,Indonesia,USD,2025-02-16,2025-02-16,47790.06,30,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003771,V00057,PO0000791,CT000057,P0089,UK,EUR,2026-03-27,2026-03-30,214352.49,45,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00003772,V00020,PO0000955,CT000020,P0060,Germany,IDR,2025-05-26,2025-05-27,10417.89,30,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00003773,V00281,PO0000913,CT000281,P0035,India,IDR,2026-03-08,2026-03-11,12185.16,30,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00003774,V00312,PO0000086,CT000312,P0062,UK,INR,2025-05-03,2025-05-10,31916.12,30,Medium,Approved,AUDIT_GAP_EARLY_RELEASE
INV00003775,V00164,PO0000095,CT000164,P0032,India,MXN,2025-05-01,2025-05-07,1193402.73,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003776,V00289,PO0000249,CT000289,P0064,Brazil,IDR,2025-01-12,2025-01-18,55559.93,45,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003777,V00038,PO0000374,CT000038,P0012,Brazil,BRL,2025-07-21,2025-07-24,21135.89,45,High,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003778,V00253,PO0000643,CT000253,P0001,UK,EUR,2026-03-06,2026-03-06,27118.76,90,Medium,Approved,NORMAL_ON_TIME
INV00003779,V00313,PO0000041,CT000313,P0059,USA,INR,2026-02-12,2026-02-15,26865.87,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003780,V00411,PO0000781,CT000411,P0007,Germany,MXN,2025-05-19,2025-05-19,14841.71,60,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00003781,V00135,PO0000631,CT000135,P0018,Germany,GBP,2025-07-04,2025-07-04,36108.86,90,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003782,V00230,PO0000208,CT000230,P0001,India,IDR,2025-11-01,2025-11-03,13860.02,30,Medium,Approved,NORMAL_ON_TIME
INV00003783,V00203,PO0000521,CT000203,P0052,Brazil,MXN,2026-03-11,2026-03-16,5641.54,90,Low,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003784,V00147,PO0001195,CT000147,P0041,USA,BRL,2025-10-02,2025-10-08,27058.19,90,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003785,V00269,PO0000291,CT000269,P0003,India,BRL,2025-04-02,2025-04-06,31135.5,90,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003786,V00238,PO0001176,CT000238,P0056,Indonesia,EUR,2025-06-12,2025-06-14,14001.29,30,Medium,Approved,NORMAL_ON_TIME
INV00003787,V00350,PO0000505,CT000350,P0030,India,INR,2025-11-26,2025-12-01,22592.0,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003788,V00012,PO0001059,CT000012,P0013,Mexico,USD,2025-01-11,2025-01-18,44753.91,90,High,Approved,NORMAL_ON_TIME
INV00003789,V00094,PO0001049,CT000094,P0027,UK,USD,2025-09-30,2025-10-05,15453.63,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003790,V00244,PO0000990,CT000244,P0009,Brazil,BRL,2025-12-16,2025-12-22,10205.13,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003791,V00194,PO0000545,CT000194,P0029,South Africa,EUR,2025-06-07,2025-06-14,7748.22,90,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00003792,V00380,PO0000432,CT000380,P0074,Indonesia,GBP,2025-09-03,2025-09-08,12500.52,90,High,Pending,LOW_RISK_STANDARD_PROCESS
INV00003793,V00284,PO0001184,CT000284,P0056,USA,GBP,2025-11-23,2025-11-30,81767.61,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003794,V00273,PO0000821,CT000273,P0073,India,INR,2025-09-28,2025-09-30,13249.6,30,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00003795,V00206,PO0000426,CT000206,P0063,USA,IDR,2025-01-12,2025-01-14,23799.57,30,High,Pending,LOW_RISK_STANDARD_PROCESS
INV00003796,V00195,PO0000044,CT000195,P0084,India,INR,2025-09-24,2025-09-25,11606.23,30,Medium,Pending,REPEAT_VENDOR_PATTERN
INV00003797,V00367,PO0000767,CT000367,P0010,Indonesia,MXN,2025-04-16,2025-04-17,10606.87,60,Critical,Approved,NORMAL_ON_TIME
INV00003798,V00337,PO0000539,CT000337,P0015,India,INR,2025-12-03,2025-12-07,6481.67,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003799,V00201,PO0000007,CT000201,P0038,Indonesia,ZAR,2025-04-29,2025-05-06,18129.35,60,Medium,Approved,NORMAL_ON_TIME
INV00003800,V00045,PO0001215,CT000045,P0048,South Africa,ZAR,2026-03-22,2026-03-23,9481.14,45,High,Pending,CORA_SAP_SYSTEM_ERROR
INV00003801,V00090,PO0001241,CT000090,P0001,Brazil,INR,2025-02-23,2025-02-28,254740.27,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003802,V00356,PO0000423,CT000356,P0011,Brazil,MXN,2026-02-10,2026-02-10,14575.87,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003803,V00144,PO0000251,CT000144,P0010,Brazil,INR,2025-01-16,2025-01-23,15572.2,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003804,V00321,PO0001138,CT000321,P0072,Mexico,ZAR,2025-11-07,2025-11-11,13504.92,30,Low,Approved,NORMAL_ON_TIME
INV00003805,V00016,PO0000365,CT000016,P0064,USA,MXN,2025-06-10,2025-06-13,198307.76,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003806,V00207,PO0000177,CT000207,P0038,India,GBP,2025-03-30,2025-04-01,78077.35,60,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003807,V00400,PO0000231,CT000400,P0020,UK,GBP,2025-04-10,2025-04-17,5476.57,30,Low,Approved,NORMAL_ON_TIME
INV00003808,V00103,PO0001197,CT000103,P0063,USA,ZAR,2025-01-18,2025-01-21,21844.41,30,Medium,Approved,AUDIT_GAP_EARLY_RELEASE
INV00003809,V00013,PO0001178,CT000013,P0073,Germany,BRL,2025-03-02,2025-03-02,3142.52,90,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003810,V00122,PO0000141,CT000122,P0003,Germany,IDR,2025-06-28,2025-07-02,58945.51,45,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00003811,V00027,PO0000946,CT000027,P0005,UK,IDR,2025-03-13,2025-03-17,121059.56,90,Low,Approved,NORMAL_ON_TIME
INV00003812,V00258,PO0000293,CT000258,P0071,India,EUR,2026-03-17,2026-03-22,3395.96,45,High,Pending,NORMAL_ON_TIME
INV00003813,V00081,PO0000165,CT000081,P0080,Germany,EUR,2026-01-11,2026-01-14,4274.57,90,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00003814,V00104,PO0000523,CT000104,P0021,Mexico,ZAR,2025-08-03,2025-08-05,38352.87,60,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003815,V00247,PO0001079,CT000247,P0036,Germany,GBP,2025-02-13,2025-02-13,11723.69,60,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003816,V00137,PO0000992,CT000137,P0076,Mexico,MXN,2026-03-25,2026-04-01,21855.4,30,High,Approved,NORMAL_ON_TIME
INV00003817,V00274,PO0000295,CT000274,P0011,Germany,GBP,2025-11-26,2025-11-27,10404.84,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003818,V00391,PO0000834,CT000391,P0072,Germany,MXN,2025-03-25,2025-03-27,13299.79,45,Low,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003819,V00392,PO0000323,CT000392,P0012,India,BRL,2025-01-25,2025-01-26,8042.23,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003820,V00307,PO0000183,CT000307,P0072,UK,USD,2025-10-09,2025-10-10,5999.96,30,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003821,V00407,PO0001045,CT000407,P0070,USA,GBP,2025-01-19,2025-01-19,9780.95,45,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00003822,V00310,PO0000916,CT000310,P0040,India,ZAR,2025-10-07,2025-10-09,29749.53,45,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003823,V00214,PO0000721,CT000214,P0016,South Africa,EUR,2025-07-21,2025-07-28,12001.5,30,Medium,Pending,REPEAT_VENDOR_PATTERN
INV00003824,V00402,PO0000134,CT000402,P0060,Mexico,EUR,2026-02-05,2026-02-06,25394.66,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003825,V00239,PO0000951,CT000239,P0081,India,EUR,2025-06-23,2025-06-30,12652.98,45,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003826,V00003,PO0000326,CT000003,P0071,South Africa,BRL,2025-07-23,2025-07-28,31002.0,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003827,V00261,PO0000846,CT000261,P0016,India,MXN,2025-09-06,2025-09-13,25227.49,30,Medium,Approved,NORMAL_ON_TIME
INV00003828,V00103,PO0001197,CT000103,P0035,USA,ZAR,2026-03-24,2026-03-28,9248.74,30,Low,Pending,NORMAL_ON_TIME
INV00003829,V00225,PO0000437,CT000225,P0072,USA,ZAR,2025-11-16,2025-11-23,40135.15,45,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003830,V00277,PO0000118,CT000277,P0022,USA,ZAR,2025-11-01,2025-11-05,44508.49,60,Medium,Approved,NORMAL_ON_TIME
INV00003831,V00012,PO0001059,CT000012,P0051,Mexico,ZAR,2025-05-21,2025-05-27,6946.14,60,Low,Pending,NORMAL_ON_TIME
INV00003832,V00185,PO0001133,CT000185,P0032,Indonesia,BRL,2025-08-08,2025-08-08,27606.99,90,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00003833,V00024,PO0000245,CT000024,P0055,Mexico,MXN,2025-03-30,2025-04-06,16859.13,30,Medium,Approved,NORMAL_ON_TIME
INV00003834,V00048,PO0000455,CT000048,P0027,USA,IDR,2025-06-28,2025-06-28,10034.5,90,High,Approved,NORMAL_ON_TIME
INV00003835,V00089,PO0000578,CT000089,P0051,India,EUR,2026-01-10,2026-01-11,25615.18,45,Medium,Approved,NORMAL_ON_TIME
INV00003836,V00329,PO0000851,CT000329,P0057,Germany,USD,2025-02-15,2025-02-20,68615.38,60,High,Approved,NORMAL_ON_TIME
INV00003837,V00174,PO0001226,CT000174,P0018,Mexico,USD,2025-03-17,2025-03-19,31469.92,45,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00003838,V00020,PO0000450,CT000020,P0005,Germany,GBP,2025-09-24,2025-09-24,18690.19,60,High,Approved,PAYMENT_TERM_MISMATCH
INV00003839,V00314,PO0000206,CT000314,P0031,UK,INR,2025-12-30,2026-01-05,89550.2,30,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00003840,V00229,PO0000107,CT000229,P0004,Germany,IDR,2026-03-20,2026-03-24,2813.04,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003841,V00060,PO0000492,CT000060,P0015,India,BRL,2025-09-25,2025-09-28,5075.52,30,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00003842,V00237,PO0000348,CT000237,P0026,UK,GBP,2025-10-26,2025-10-28,10019.89,60,Medium,Approved,NORMAL_ON_TIME
INV00003843,V00105,PO0000663,CT000105,P0031,Indonesia,IDR,2025-05-12,2025-05-17,72423.75,45,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00003844,V00268,PO0001036,CT000268,P0025,India,MXN,2025-07-06,2025-07-08,43913.61,30,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00003845,V00398,PO0001078,CT000398,P0005,USA,EUR,2025-05-23,2025-05-27,2691.62,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003846,V00133,PO0000868,CT000133,P0016,Brazil,GBP,2025-02-19,2025-02-20,10319.66,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003847,V00314,PO0000915,CT000314,P0080,UK,ZAR,2025-06-18,2025-06-20,4064.24,30,High,Approved,NORMAL_ON_TIME
INV00003848,V00112,PO0001008,CT000112,P0065,USA,ZAR,2025-04-09,2025-04-09,15639.06,60,Low,Pending,REPEAT_VENDOR_PATTERN
INV00003849,V00171,PO0000444,CT000171,P0040,USA,GBP,2025-09-26,2025-09-28,215715.74,90,Low,Rejected,AUDIT_GAP_EARLY_RELEASE
INV00003850,V00057,PO0000791,CT000057,P0003,UK,BRL,2025-12-09,2025-12-12,45453.11,90,Low,Pending,REPEAT_VENDOR_PATTERN
INV00003851,V00032,PO0000537,CT000032,P0033,Mexico,BRL,2026-03-22,2026-03-27,21620.76,60,Medium,Pending,NORMAL_ON_TIME
INV00003852,V00391,PO0000834,CT000391,P0041,Germany,IDR,2026-02-05,2026-02-11,10443.43,30,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003853,V00040,PO0000688,CT000040,P0073,Germany,MXN,2025-05-25,2025-05-29,14762.28,60,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00003854,V00203,PO0000521,CT000203,P0069,Brazil,USD,2026-03-04,2026-03-11,33437.86,90,Medium,Approved,NORMAL_ON_TIME
INV00003855,V00077,PO0000151,CT000077,P0041,USA,BRL,2026-03-05,2026-03-07,1514613.36,45,High,Pending,HIGH_VALUE_MANUAL_OVERRIDE
INV00003856,V00009,PO0000981,CT000009,P0036,India,EUR,2025-08-18,2025-08-21,4701.54,30,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003857,V00147,PO0000963,CT000147,P0003,USA,MXN,2025-04-04,2025-04-08,86533.92,60,Critical,Rejected,NORMAL_ON_TIME
INV00003858,V00244,PO0000514,CT000244,P0012,Brazil,BRL,2025-12-20,2025-12-21,122917.82,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003859,V00304,PO0000919,CT000304,P0011,Brazil,IDR,2025-02-21,2025-02-24,38609.97,90,Low,Approved,NORMAL_ON_TIME
INV00003860,V00133,PO0000596,CT000133,P0056,Brazil,ZAR,2025-06-14,2025-06-21,19819.55,30,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003861,V00207,PO0000177,CT000207,P0026,India,MXN,2025-08-31,2025-09-03,71282.3,60,Medium,Pending,NORMAL_ON_TIME
INV00003862,V00077,PO0000281,CT000077,P0052,USA,MXN,2026-01-28,2026-02-04,23067.17,45,Medium,Approved,NORMAL_ON_TIME
INV00003863,V00307,PO0000183,CT000307,P0064,UK,MXN,2026-03-21,2026-03-26,51222.94,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003864,V00071,PO0000493,CT000071,P0029,USA,IDR,2026-01-08,2026-01-09,26176.56,60,Critical,Pending,CORA_SAP_SYSTEM_ERROR
INV00003865,V00362,PO0000938,CT000362,P0002,India,INR,2025-08-09,2025-08-12,53269.21,60,Medium,Approved,NORMAL_ON_TIME
INV00003866,V00076,PO0001029,CT000076,P0040,USA,GBP,2025-02-08,2025-02-10,16321.28,45,High,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003867,V00094,PO0001081,CT000094,P0048,UK,GBP,2025-12-30,2026-01-06,1848.66,30,Low,Approved,REPEAT_VENDOR_PATTERN
INV00003868,V00298,PO0000623,CT000298,P0013,South Africa,BRL,2026-01-25,2026-01-27,14462.57,30,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00003869,V00419,PO0000091,CT000419,P0036,USA,MXN,2025-08-04,2025-08-07,166563.0,45,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003870,V00409,PO0000749,CT000409,P0048,India,GBP,2025-09-10,2025-09-15,15565.71,60,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00003871,V00399,PO0000520,CT000399,P0056,UK,BRL,2026-01-22,2026-01-29,9698.71,60,Low,Pending,CORA_SAP_SYSTEM_ERROR
INV00003872,V00352,PO0000274,CT000352,P0011,USA,INR,2025-03-02,2025-03-06,65458.24,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003873,V00024,PO0000245,CT000024,P0054,Mexico,BRL,2026-01-05,2026-01-11,1350.71,60,Low,Approved,REPEAT_VENDOR_PATTERN
INV00003874,V00209,PO0000482,CT000209,P0041,India,MXN,2025-08-22,2025-08-22,18009.89,45,Medium,Approved,NORMAL_ON_TIME
INV00003875,V00149,PO0000500,CT000149,P0013,UK,INR,2025-11-09,2025-11-16,18276.67,30,Medium,Approved,NORMAL_ON_TIME
INV00003876,V00180,PO0000488,CT000180,P0056,Indonesia,INR,2025-03-28,2025-03-29,147207.13,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003877,V00196,PO0001076,CT000196,P0059,USA,EUR,2025-10-08,2025-10-14,16072.14,90,Medium,Approved,NORMAL_ON_TIME
INV00003878,V00062,PO0000451,CT000062,P0014,Brazil,INR,2025-05-03,2025-05-07,26053.58,30,Critical,Approved,CORA_SAP_SYSTEM_ERROR
INV00003879,V00214,PO0000256,CT000214,P0061,South Africa,INR,2025-08-24,2025-08-28,18606.44,30,High,Pending,REPEAT_VENDOR_PATTERN
INV00003880,V00368,PO0000759,CT000368,P0020,Germany,EUR,2025-08-27,2025-08-27,18018.42,30,Critical,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003881,V00412,PO0000217,CT000412,P0054,Germany,ZAR,2026-03-12,2026-03-16,103891.97,45,Low,Pending,CORA_SAP_SYSTEM_ERROR
INV00003882,V00024,PO0000198,CT000024,P0074,Mexico,MXN,2025-11-01,2025-11-01,5078.46,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003883,V00308,PO0001213,CT000308,P0012,Germany,GBP,2025-09-11,2025-09-15,8098.51,30,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003884,V00101,PO0000646,CT000101,P0024,Mexico,ZAR,2025-07-02,2025-07-05,36021.82,60,High,Pending,NORMAL_ON_TIME
INV00003885,V00275,PO0000158,CT000275,P0031,Germany,GBP,2025-06-03,2025-06-04,21368.7,90,Medium,Approved,NORMAL_ON_TIME
INV00003886,V00262,PO0000381,CT000262,P0009,South Africa,INR,2025-10-24,2025-10-27,12119.97,90,Critical,Approved,CORA_SAP_SYSTEM_ERROR
INV00003887,V00370,PO0000640,CT000370,P0088,Mexico,EUR,2026-02-06,2026-02-07,15152.4,60,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00003888,V00295,PO0000743,CT000295,P0030,South Africa,BRL,2025-09-18,2025-09-18,417167.63,60,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00003889,V00346,PO0000082,CT000346,P0073,Indonesia,INR,2025-10-28,2025-10-28,27155.75,30,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00003890,V00337,PO0000890,CT000337,P0085,India,GBP,2025-05-30,2025-06-01,7718.61,30,Medium,Approved,NORMAL_ON_TIME
INV00003891,V00272,PO0000921,CT000272,P0040,USA,GBP,2025-09-11,2025-09-16,20945.21,60,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003892,V00173,PO0000865,CT000173,P0063,USA,ZAR,2025-09-18,2025-09-22,15486.24,30,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00003893,V00142,PO0000679,CT000142,P0043,Brazil,IDR,2025-11-07,2025-11-07,26740.72,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003894,V00183,PO0000463,CT000183,P0052,Brazil,EUR,2025-05-24,2025-05-27,11647.75,90,Medium,Pending,REPEAT_VENDOR_PATTERN
INV00003895,V00151,PO0001152,CT000151,P0036,South Africa,EUR,2025-06-08,2025-06-12,4588.35,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003896,V00122,PO0000419,CT000122,P0076,Germany,USD,2025-06-13,2025-06-14,33057.03,30,Medium,Pending,NORMAL_ON_TIME
INV00003897,V00131,PO0000408,CT000131,P0012,USA,EUR,2025-07-11,2025-07-12,29028.99,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003898,V00239,PO0000951,CT000239,P0060,India,IDR,2025-05-13,2025-05-14,72118.36,45,Low,Approved,NORMAL_ON_TIME
INV00003899,V00114,PO0000210,CT000114,P0083,Brazil,USD,2025-03-30,2025-03-30,4096.79,60,Medium,Approved,NORMAL_ON_TIME
INV00003900,V00147,PO0000716,CT000147,P0064,USA,EUR,2025-08-16,2025-08-17,15155.2,60,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003901,V00298,PO0000623,CT000298,P0069,South Africa,USD,2026-01-25,2026-01-29,12811.26,30,Medium,Approved,NORMAL_ON_TIME
INV00003902,V00138,PO0000717,CT000138,P0060,Brazil,IDR,2025-01-15,2025-01-21,10764.12,45,High,Approved,NORMAL_ON_TIME
INV00003903,V00221,PO0000811,CT000221,P0086,USA,MXN,2025-10-30,2025-11-05,3235.47,60,High,Approved,REPEAT_VENDOR_PATTERN
INV00003904,V00008,PO0001205,CT000008,P0041,Indonesia,BRL,2026-01-07,2026-01-12,5326.24,60,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003905,V00065,PO0000895,CT000065,P0025,Germany,ZAR,2026-01-11,2026-01-13,21677.87,30,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00003906,V00003,PO0000326,CT000003,P0057,South Africa,IDR,2026-01-23,2026-01-30,9655.31,30,High,Pending,REPEAT_VENDOR_PATTERN
INV00003907,V00287,PO0000950,CT000287,P0039,India,MXN,2025-05-25,2025-06-01,6851.82,90,Low,Approved,NORMAL_ON_TIME
INV00003908,V00026,PO0000013,CT000026,P0024,USA,GBP,2025-02-15,2025-02-17,73270.67,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003909,V00237,PO0000348,CT000237,P0074,UK,MXN,2026-03-29,2026-03-29,197285.49,45,Critical,Approved,LOW_RISK_STANDARD_PROCESS
INV00003910,V00114,PO0000210,CT000114,P0012,Brazil,IDR,2025-11-15,2025-11-18,15378.85,60,High,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003911,V00135,PO0000596,CT000135,P0012,Germany,USD,2025-06-12,2025-06-15,3370.15,30,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00003912,V00387,PO0000515,CT000387,P0010,Indonesia,USD,2026-01-23,2026-01-28,24741.19,60,Low,Approved,NORMAL_ON_TIME
INV00003913,V00347,PO0000518,CT000347,P0019,Mexico,ZAR,2025-06-10,2025-06-11,1826.87,45,Medium,Approved,NORMAL_ON_TIME
INV00003914,V00309,PO0000971,CT000309,P0036,USA,GBP,2025-12-07,2025-12-11,3953.37,45,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003915,V00211,PO0000246,CT000211,P0085,Indonesia,INR,2026-03-14,2026-03-16,25193.25,45,Low,Pending,NORMAL_ON_TIME
INV00003916,V00243,PO0000292,CT000243,P0088,USA,MXN,2025-12-16,2025-12-19,3816.46,45,High,Approved,CORA_SAP_SYSTEM_ERROR
INV00003917,V00385,PO0000072,CT000385,P0082,UK,MXN,2025-10-26,2025-10-26,11958.1,45,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00003918,V00278,PO0000371,CT000278,P0052,Brazil,USD,2025-03-28,2025-04-01,3436.44,45,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003919,V00244,PO0001009,CT000244,P0042,Brazil,BRL,2026-03-01,2026-03-01,17310.57,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003920,V00041,PO0000022,CT000041,P0070,UK,ZAR,2025-07-13,2025-07-19,53071.88,45,Medium,Approved,NORMAL_ON_TIME
INV00003921,V00056,PO0000593,CT000056,P0025,Indonesia,GBP,2025-10-11,2025-10-16,8574.16,30,High,Approved,REPEAT_VENDOR_PATTERN
INV00003922,V00340,PO0000121,CT000340,P0060,Mexico,BRL,2025-10-06,2025-10-13,15988.3,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00003923,V00154,PO0000247,CT000154,P0001,Brazil,GBP,2025-04-23,2025-04-28,6928.24,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003924,V00106,PO0001018,CT000106,P0012,Indonesia,IDR,2025-10-02,2025-10-09,70159.87,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00003925,V00407,PO0000215,CT000407,P0088,USA,USD,2025-06-27,2025-06-28,6816.22,45,Medium,Approved,NORMAL_ON_TIME
INV00003926,V00402,PO0000277,CT000402,P0067,Mexico,BRL,2025-06-09,2025-06-09,37243.27,45,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00003927,V00177,PO0000718,CT000177,P0016,UK,INR,2026-01-26,2026-02-02,3699.02,60,Medium,Approved,NORMAL_ON_TIME
INV00003928,V00098,PO0000858,CT000098,P0024,India,IDR,2025-11-25,2025-11-30,11516.7,60,High,Approved,NORMAL_ON_TIME
INV00003929,V00336,PO0000944,CT000336,P0067,Germany,INR,2025-08-11,2025-08-16,25092.08,30,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00003930,V00263,PO0001155,CT000263,P0052,USA,ZAR,2025-01-09,2025-01-11,42416.31,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003931,V00379,PO0000586,CT000379,P0050,UK,ZAR,2025-11-19,2025-11-21,25916.57,60,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00003932,V00230,PO0001220,CT000230,P0072,India,GBP,2025-12-02,2025-12-07,15119.41,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00003933,V00232,PO0001204,CT000232,P0076,UK,USD,2025-03-17,2025-03-20,8979.2,90,High,Approved,PAYMENT_TERM_MISMATCH
INV00003934,V00052,PO0000154,CT000052,P0015,India,INR,2025-12-11,2025-12-11,43113.1,45,High,Approved,REPEAT_VENDOR_PATTERN
INV00003935,V00254,PO0000610,CT000254,P0040,USA,BRL,2025-07-01,2025-07-03,6564.39,60,Low,Approved,NORMAL_ON_TIME
INV00003936,V00153,PO0000902,CT000153,P0001,India,MXN,2025-11-30,2025-12-03,6668.74,45,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
